V4	Fisher_WT_r2_pr_counts	Fisher_WT_r2gb_counts	Fisher_WT_r2term_counts	Fisher_WT_r2pr_map	Fisher_WT_r2gb_map	Fisher_WT_r2term_map	Fisher_WT_r2pr_density	Fisher_WT_r2pr_densityRPKM	Fisher_WT_r2gb_density	Fisher_WT_r2gb_densityRPKM	Fisher_WT_r2pause_index_CI_low	Fisher_WT_r2pause_index_CI_high	Fisher_WT_r2pause_index_scaled	Fisher_WT_r2pause_index_CI_low_scaled	Fisher_WT_r2pause_index_CI_high_scaled	Fisher_WT_r2_ExpPR	Fisher_WT_r2_ExpGB	Fisher_WT_r2Fexact_Pval
SPAC1250.04c	0	3	1	100	574	300	0	0	0.00522648083623693	12.1454833607242	0.0327971598819604	2.22593021867193	0	0.188255697722453	12.7768394551769	0	100	1
SPAC1250.05	5	52	34	100	605	300	0.05	116.191790817595	0.0859504132231405	199.73464867818	0.0338542498364901	0.250645611855144	0.581730769230769	0.204818211510765	1.51640595172362	8	97	1
SPAC1250.07	3	1	2	100	38	300	0.03	69.7150744905571	0.0263157894736842	61.1535741145238	0.281109371130232	74.8083338953006	1.14	0.106821561029488	28.4271668802142	2	101	1
SPAC1296.01c	0	40	4	100	2107	300	0	0	0.018984337921215	44.116484411047	0.00228497423961751	0.122491520736586	0	0.048144407228741	2.58089634191986	1	99	1
SPAC1296.02	0	13	3	100	937	300	0	0	0.0138740661686233	32.241051881083	0.00711390234765344	0.395564521747562	0	0.0666572649975127	3.70643956877466	1	99	1
SPAC1296.03c	0	4	3	100	1536	300	0	0	0.00260416666666667	6.05165577174975	0.0240893601812892	1.52670069174082	0	0.370012572384602	23.450122625139	0	100	1
SPAC1296.04	0	22	6	100	1425	300	0	0	0.0154385964912281	35.8767634805206	0.00417368066078422	0.226956323474185	0	0.0594749494161752	3.23412760950714	1	99	1
SPAC1296.05c	0	3	2	100	846	300	0	0	0.00354609929078014	8.24055254025497	0.0327971598819604	2.22593021867193	0	0.277463972601385	18.8313696499646	0	100	1
SPAC1296.06	1	23	4	100	1968	300	0.01	23.238358163519	0.0116869918699187	27.1586502927306	0.00218361377637716	0.300664882990147	0.855652173913043	0.0429735191191025	5.91708489724609	1	100	1
SPAC12B10.01c	2	163	3	100	5138	300	0.02	46.4767163270381	0.0317244063838069	73.7223118071935	0.00210669417215663	0.050043006034742	0.630429447852761	0.108241946565408	2.57120965006504	3	99	1
SPAC12B10.02c	0	16	10	100	489	300	0	0	0.032719836400818	76.0355277333956	0.00576104614150375	0.317064970660191	0	0.0281715156319533	1.55044770652833	3	97	1
SPAC12B10.03	1	43	10	100	2213	300	0.01	23.238358163519	0.0194306371441482	45.1536105301093	0.00118892238367991	0.15619027355955	0.514651162790698	0.0263108523508364	3.45649075387283	1	100	1
SPAC12B10.04	8	20	2	100	1314	300	0.08	185.906865308152	0.015220700152207	35.3704081636515	0.162140523877714	0.955888883606859	5.256	2.13052648375317	12.5603799305941	1	107	1
SPAC12B10.05	0	33	1	100	1942	300	0	0	0.0169927909371782	39.4884561995946	0.0027729657495468	0.149200036234492	0	0.0538509948561988	2.89746470367384	1	99	1
SPAC12B10.06c	0	3	1	100	498	300	0	0	0.00602409638554217	13.9990109418789	0.0327971598819604	2.22593021867193	0	0.163329856212163	11.0851324889862	0	100	1
SPAC12B10.07	1	34	5	100	1782	300	0.01	23.238358163519	0.0190796857463524	44.3380571021126	0.0014954740609025	0.199297297707355	0.524117647058824	0.0266493477652825	3.55147784514507	1	100	1
SPAC12B10.08c	0	8	1	100	2191	300	0	0	0.00365130077590141	8.4850235193132	0.0116892782926356	0.673070909790981	0	0.256112087391645	14.7469836335204	0	100	1
SPAC12B10.09	0	9	3	100	1167	300	0	0	0.0077120822622108	17.9216129795777	0.0103569347612096	0.590306163886248	0	0.120865428663316	6.88887293255251	0	100	1
SPAC12B10.10	0	8	1	100	1169	300	0	0	0.00684345594525235	15.9030680332038	0.0116892782926356	0.673070909790981	0	0.13664766324091	7.86819893545657	0	100	1
SPAC12B10.11	0	26	0	100	1512	300	0	0	0.0171957671957672	39.9601396991729	0.00352600391483322	0.190799932857011	0	0.0533131791922783	2.884894984798	1	99	1
SPAC12B10.12c	1	40	12	100	2295	300	0.01	23.238358163519	0.0174291938997821	40.5025850344558	0.00127611792778602	0.168327520214101	0.57375	0.0292869064426891	3.86311658891363	1	100	1
SPAC12B10.13	1	22	4	100	952	300	0.01	23.238358163519	0.023109243697479	53.7020881930062	0.0022789459676721	0.315231910448174	0.432727272727273	0.0216955656122384	3.00100778746662	2	99	1
SPAC12B10.14c	0	43	2	100	2206	300	0	0	0.0194922937443336	45.2968903459346	0.00212472625826863	0.113763425024706	0	0.046871461257406	2.50962115604501	1	99	1
SPAC12B10.15c	1	4	1	100	251	300	0.01	23.238358163519	0.0159362549800797	37.0332401012255	0.0106420142837121	2.34682041637603	0.6275	0.0267114558521174	5.89051924510383	1	100	1
SPAC12B10.16c	0	15	6	100	1872	300	0	0	0.00801282051282051	18.6204792976915	0.00615095181701504	0.339527058120729	0	0.115145818014522	6.35594652802005	0	100	1
SPAC12G12.01c	0	67	1	100	3100	300	0	0	0.0216129032258065	50.2248386114766	0.00136109033415423	0.0724580173373754	0	0.042193800358781	2.24619853745864	2	98	1
SPAC12G12.02	0	43	7	100	2301	300	0	0	0.0186875271621034	43.426744938345	0.00212472625826863	0.113763425024706	0	0.0488899512027612	2.61769640981848	1	99	1
SPAC12G12.03	2	140	20	100	2891	300	0.02	46.4767163270381	0.0484261501210654	112.534422099366	0.00244927876395763	0.058370953572547	0.413	0.070808649066015	1.68750426778233	4	98	1
SPAC12G12.04	9	439	47	100	2131	300	0.09	209.145223471671	0.206006569685594	478.725445039177	0.00993285389336132	0.0407662947271656	0.436879271070615	0.21166911646753	0.868729740635898	18	91	1
SPAC12G12.05c	1	14	0	100	1251	300	0.01	23.238358163519	0.0111910471622702	26.0061562181668	0.00350210863509423	0.514391103811047	0.893571428571428	0.0438113790250289	6.4350327086762	1	100	1
SPAC12G12.06c	2	63	23	100	1638	300	0.02	46.4767163270381	0.0384615384615385	89.3783006289194	0.00537612650722748	0.131780470233098	0.52	0.0880609521883862	2.15856410241815	3	99	1
SPAC12G12.07c	1	18	6	100	1327	300	0.01	23.238358163519	0.0135644310474755	31.5215106965593	0.00276112751307903	0.390963955466763	0.737222222222222	0.0366401620985587	5.18809168904395	1	100	1
SPAC12G12.08	0	15	1	100	1186	300	0	0	0.0126475548060708	29.390840847621	0.00615095181701504	0.339527058120729	0	0.0729502885497984	4.02679090931185	1	99	1
SPAC12G12.09	0	31	2	100	2798	300	0	0	0.0110793423874196	25.7465726615114	0.00295316473031761	0.159112070807008	0	0.0826295491542868	4.45195574118009	1	99	1
SPAC12G12.10	4	49	13	100	1189	300	0.04	92.9534326540761	0.0412111017661901	95.7678343155957	0.0250677867183047	0.23557808869923	0.970612244897959	0.298055984080643	2.80102347463385	4	100	1
SPAC12G12.11c	0	12	3	100	1362	300	0	0	0.00881057268722467	20.4743243731445	0.00771806013949717	0.431135285113533	0	0.105119979099951	5.87206258324632	0	100	1
SPAC12G12.12	0	12	8	100	1209	300	0	0	0.00992555831265509	23.0653679042372	0.00771806013949717	0.431135285113533	0	0.0933113470865207	5.21242559702262	0	100	1
SPAC12G12.13c	3	88	5	100	2129	300	0.03	69.7150744905571	0.0413339596054486	96.0533357627842	0.00862655030687427	0.111280386732132	0.725795454545454	0.183659256033353	2.36915943352708	4	99	1
SPAC12G12.14c	0	19	11	100	1844	300	0	0	0.0103036876355748	23.9440783680511	0.00484054272324269	0.264551414760663	0	0.0892596078165952	4.87832808818663	1	99	1
SPAC12G12.15	3	52	37	100	1759	300	0.03	69.7150744905571	0.0295622512791359	68.6978183344508	0.0143977196472591	0.191459317249707	1.01480769230769	0.253255888595287	3.36776939042234	2	101	1
SPAC12G12.16c	5	12	0	100	1991	300	0.05	116.191790817595	0.0060271220492215	14.0060420875052	0.128370139595691	1.27025024361241	8.29583333333333	2.5558494793502	25.290682350323	0	105	1
SPAC12G12.17	0	3	2	100	508	300	0	0	0.00590551181102362	13.7234398603459	0.0327971598819604	2.22593021867193	0	0.166609572200359	11.3077255108534	0	100	1
SPAC1327.01c	5	89	17	100	3188	300	0.05	116.191790817595	0.0279171894604768	64.8749647601378	0.0201445600007761	0.143479233256121	1.79101123595506	0.642208572824743	4.57411795620513	2	103	1
SPAC139.01c	1	62	6	100	2750	300	0.01	23.238358163519	0.0225454545454545	52.3919347686611	0.00082981925837066	0.107218374424161	0.443548387096774	0.0228200296051931	2.94850529666442	2	99	1
SPAC139.02c	3	32	14	100	1235	300	0.03	69.7150744905571	0.0259109311740891	60.2127498973772	0.0229150017431142	0.319025295705829	1.1578125	0.283000271527461	3.93996240196698	2	101	1
SPAC139.03	1	9	2	100	2287	300	0.01	23.238358163519	0.00393528640139921	9.14495948717408	0.00526992812214453	0.847902870266008	2.54111111111111	0.120523256153445	19.3915386429836	0	101	1
SPAC139.04c	0	11	1	100	1553	300	0	0	0.00708306503541533	16.459880218848	0.00843437698064696	0.473726222726494	0	0.130985874509447	7.35696823894245	0	100	1
SPAC139.05	0	5	4	100	1851	300	0	0	0.00270124257158293	6.27724423649893	0.0190383591688732	1.16008855872718	0	0.352400028215843	21.4732392220401	0	100	1
SPAC139.06	2	9	4	100	1582	300	0.02	46.4767163270381	0.0056890012642225	13.2203048970715	0.0332058119471448	1.09402338033518	3.51555555555556	0.52531594500383	17.3074498769026	0	102	1
SPAC1399.01c	0	25	3	100	3116	300	0	0	0.00802310654685494	18.644382351989	0.00366831680942558	0.19871450933181	0	0.114304751781701	6.19194411077921	0	100	1
SPAC1399.02	1	25	8	100	2102	300	0.01	23.238358163519	0.0118934348239772	27.6383898234051	0.00201502960057811	0.275223236161762	0.8408	0.042355922204152	5.78519242412024	1	100	1
SPAC1399.03	2	67	11	100	2115	300	0.02	46.4767163270381	0.0316784869976359	73.6156026929444	0.00506189698319274	0.123700714732445	0.631343283582089	0.107059121194527	2.6162701165912	3	99	1
SPAC1399.04c	1	11	3	100	612	300	0.01	23.238358163519	0.0179738562091503	41.7682908167826	0.00438460787950623	0.673532041142035	0.556363636363636	0.0268338002225782	4.12201609178925	1	100	1
SPAC1399.05c	0	16	3	100	1609	300	0	0	0.00994406463642014	23.1083735622315	0.00576104614150375	0.317064970660191	0	0.0926952324167953	5.10157537792247	0	100	1
SPAC1399.06	0	11	1	100	2211	300	0	0	0.00497512437810945	11.5613722206562	0.00843437698064696	0.473726222726494	0	0.186484075042104	10.4740867844828	0	100	1
SPAC13A11.01c	30	72	0	100	3460	300	0.3	697.150744905571	0.0208092485549133	48.3572771032766	0.266063953834742	0.649729324333148	14.4166666666667	9.20581280268209	22.4806346219269	2	128	5.25235897867923e-17
SPAC13A11.02c	8	193	26	100	2318	300	0.08	185.906865308152	0.0832614322691976	193.485898427919	0.018977192079038	0.0866461712382848	0.960829015544041	0.439891312392101	2.00845824930344	8	100	1
SPAC13A11.03	0	52	10	100	1299	300	0	0	0.0400307929176289	93.0249903389523	0.00175540185204023	0.0937274199558428	0	0.0228026700580026	1.2175191852264	3	97	1
SPAC13A11.04c	0	21	4	100	1927	300	0	0	0.0108977685521536	25.324624879808	0.00437456871201282	0.238242196120647	0	0.084297939080487	4.59092711924487	1	99	1
SPAC13A11.05	13	40	16	100	1914	300	0.13	302.098656125747	0.0208986415882968	48.5650118359854	0.16537043338872	0.628048545305946	6.2205	3.1651900950601	12.0208491571558	2	111	0.0170926115959796
SPAC13A11.06	0	6	2	100	2110	300	0	0	0.0028436018957346	6.60806393275423	0.0157393406208896	0.93492067967121	0	0.33210008710077	19.7268263410625	0	100	1
SPAC13C5.01c	1	27	13	100	1113	300	0.01	23.238358163519	0.0242587601078167	56.3733755988332	0.00187061064467936	0.253746874604382	0.412222222222222	0.0208198964752812	2.82420271434678	2	99	1
SPAC13C5.02	23	34	6	100	1441	300	0.23	534.482237760938	0.0235947258848022	54.8302690881087	0.385774537076605	1.18165202346574	9.74794117647059	5.55901107927388	17.0276056581413	2	121	1.28990681616112e-08
SPAC13C5.03	0	6	8	100	2441	300	0	0	0.00245800901269971	5.71200938062737	0.0157393406208896	0.93492067967121	0	0.384197304555914	22.8214137907742	0	100	1
SPAC13C5.04	6	21	25	100	743	300	0.06	139.430148981114	0.0282637954239569	65.6804201122341	0.103455146530996	0.746225057313577	2.12285714285714	0.768671738725299	5.54445217583987	2	104	1
SPAC13C5.05c	0	16	7	100	1652	300	0	0	0.00968523002421308	22.5068844198732	0.00576104614150375	0.317064970660191	0	0.0951724822576419	5.23791331530635	0	100	1
SPAC13C5.06c	11	29	0	100	880	300	0.11	255.621939798709	0.0329545454545455	76.5809530388695	0.178433750308884	0.790126236215744	3.33793103448276	1.57021700271818	6.95311087869855	3	108	1
SPAC13C5.07	0	207	27	100	4610	300	0	0	0.0449023861171367	104.345773098665	0.000439555521595326	0.0232380741968638	0	0.0202635095455445	1.07127522047542	4	96	1
SPAC13D6.01	0	1	1	100	1431	300	0	0	0.000698812019566737	1.62392439996639	0.120791776113059	17.3080587281839	0	1.72853031617787	247.678320400312	0	100	1
SPAC13D6.02c	33	118	64	100	1046	300	0.33	766.865819396128	0.112810707456979	262.153562456524	0.186491315866877	0.417557941183289	2.92525423728814	1.95069916396754	4.3676560647772	13	120	0.033708164791194
SPAC13D6.03c	1	27	1	100	1087	300	0.01	23.238358163519	0.0248390064397424	57.721772807269	0.00187061064467936	0.253746874604382	0.402592592592593	0.0203335377076646	2.75822852694964	2	99	1
SPAC13D6.04c	2	23	2	100	1714	300	0.02	46.4767163270381	0.0134189031505251	31.1833277573476	0.0141770511003493	0.379382372512883	1.4904347826087	0.242994655859988	6.50261386487081	1	101	1
SPAC13D6.05	0	13	7	100	830	300	0	0	0.0156626506024096	36.3974284488852	0.00711390234765344	0.395564521747562	0	0.0590453894855236	3.28318553050477	1	99	1
SPAC13F5.01c	0	25	8	100	2911	300	0	0	0.00858811405015459	19.9573670246642	0.00366831680942558	0.19871450933181	0	0.106784702322379	5.784579366649	0	100	1
SPAC13F5.02c	1	25	2	100	1174	300	0.01	23.238358163519	0.0212947189097104	49.4854305015311	0.00201502960057811	0.275223236161762	0.4696	0.0236564475107871	3.23112079253909	2	99	1
SPAC13F5.03c	0	17	2	100	2209	300	0	0	0.00769578995020371	17.8837523214044	0.00541762860743838	0.297388981119444	0	0.119675415938314	6.56932259292851	0	100	1
SPAC13F5.04c	0	16	2	100	2346	300	0	0	0.00682011935208866	15.8488376221784	0.00576104614150375	0.317064970660191	0	0.135154142479678	7.43834421168808	0	100	1
SPAC13F5.05	1	12	11	100	1977	300	0.01	23.238358163519	0.00606980273141123	14.105224985444	0.0040448521341888	0.610617545978525	1.6475	0.0799667266929125	12.0719088839954	0	101	1
SPAC13F5.06c	0	26	2	100	2828	300	0	0	0.00919377652050919	21.3648271658944	0.00352600391483322	0.190799932857011	0	0.0997153907114835	5.39582210119627	0	100	1
SPAC13F5.07c	0	0	0	100	1144	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPAC13G6.01c	9	118	17	100	4022	300	0.09	209.145223471671	0.0293386374937842	68.1781766110205	0.0362443768449313	0.154814684121061	3.06762711864407	1.45774883670314	6.22664659534909	3	106	1
SPAC13G6.02c	0	47	24	100	1590	300	0	0	0.029559748427673	68.6920021185783	0.00194303656715677	0.1038928146097	0	0.0308942814177926	1.65189575229424	2	98	1
SPAC13G6.03	2	56	4	100	3896	300	0.02	46.4767163270381	0.0143737166324435	33.4021575245653	0.00603134616359581	0.148785962361529	1.39142857142857	0.234981246533693	5.79670109360516	1	101	1
SPAC13G6.04	1	9	28	100	505	300	0.01	23.238358163519	0.0178217821782178	41.4148957369646	0.00526992812214453	0.847902870266008	0.561111111111111	0.0266131370168299	4.28190949484334	1	100	1
SPAC13G6.05c	5	16	0	100	1131	300	0.05	116.191790817595	0.0141467727674624	32.8747772428209	0.100317443392901	0.906568351282525	3.534375	1.13459028477371	10.2532880530054	1	104	1
SPAC13G6.06c	16	182	5	100	3730	300	0.16	371.813730616304	0.0487935656836461	113.388235543176	0.0508532616204775	0.149700805382984	3.27912087912088	1.89682665844381	5.58384004078529	5	111	0.926946656776287
SPAC13G6.07c	3	112	34	100	1057	300	0.03	69.7150744905571	0.105960264900662	246.234258686294	0.00680745654011569	0.0869868143971227	0.283125	0.0719548156290228	0.919450628177587	9	94	1
SPAC13G6.08	0	2	1	100	2130	300	0	0	0.000938967136150235	2.18200546136329	0.0514242900386907	4.05388820080272	0	1.09533737782411	86.347818677098	0	100	1
SPAC13G6.09	1	25	0	100	1572	300	0.01	23.238358163519	0.0159033078880407	36.9566764687007	0.00201502960057811	0.275223236161762	0.6288	0.0316762653210879	4.3265092724629	1	100	1
SPAC13G6.10c	12	435	105	100	1922	300	0.12	278.860297962228	0.226326742976067	525.946191526055	0.014822144785527	0.0501195797881378	0.530206896551724	0.28488162277783	0.963298323528009	20	92	1
SPAC13G6.11c	1	29	56	100	1342	300	0.01	23.238358163519	0.0216095380029806	50.217018386144	0.00174550854351159	0.235376564012289	0.462758620689655	0.0234247246539256	3.15875348904491	2	99	1
SPAC13G6.12c	0	50	7	100	2897	300	0	0	0.0172592336900242	40.1076254116656	0.00182593230767121	0.0975451588739486	0	0.0528972589532351	2.82588325257829	1	99	1
SPAC13G6.13	0	0	0	100	147	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPAC13G6.14	0	34	16	100	1272	300	0	0	0.0267295597484277	62.1151082987144	0.00269086889544985	0.144693076160053	0	0.0342278523501221	1.84049592875587	2	98	1
SPAC13G6.15c	1	9	4	100	1351	300	0.01	23.238358163519	0.00666173205033309	15.4807715375034	0.00526992812214453	0.847902870266008	1.50111111111111	0.0711967289301726	11.4551677772938	0	101	1
SPAC13G7.01c	0	74	3	100	2449	300	0	0	0.0302164148632095	70.2179871008742	0.00123194994651341	0.0655194206443666	0	0.0301704541901133	1.60457061158054	2	98	1
SPAC13G7.02c	0	82	6	100	2162	300	0	0	0.0379278445883441	88.1380836914228	0.0011114325088227	0.059056249168781	0	0.0240291708407468	1.27679610702904	3	97	1
SPAC13G7.03	2	22	2	100	970	300	0.02	46.4767163270381	0.022680412371134	52.705554597672	0.0147820536946115	0.398037829225762	0.881818181818182	0.143385920837732	3.86096694348989	2	100	1
SPAC13G7.04c	0	174	44	100	2948	300	0	0	0.0590230664857531	137.159915890513	0.000523026167114892	0.0276683047009877	0	0.015418811406547	0.815661622585118	5	95	1
SPAC13G7.05	1	27	6	100	2011	300	0.01	23.238358163519	0.0134261561412233	31.2001825169077	0.00187061064467936	0.253746874604382	0.744814814814815	0.0376179800645019	5.10284964829413	1	100	1
SPAC13G7.06	6	25	12	100	1085	300	0.06	139.430148981114	0.0230414746543779	53.5446040634079	0.0884284041294287	0.614451905742255	2.604	0.959448184804302	6.66680317730347	2	104	1
SPAC13G7.07	10	9	1	100	1128	300	0.1	232.38358163519	0.00797872340425532	18.5412432155737	0.41834254142201	2.96638418403825	12.5333333333333	4.71890386724028	33.4608135959514	0	110	0.00594373891335723
SPAC13G7.08c	3	32	14	100	1439	300	0.03	69.7150744905571	0.0222376650451703	51.6766825040034	0.0229150017431142	0.319025295705829	1.3490625	0.329746875083414	4.59077400520688	2	101	1
SPAC13G7.09c	0	3	7	100	630	300	0	0	0.00476190476190476	11.065884839771	0.0327971598819604	2.22593021867193	0	0.20662210725635	14.0233603776332	0	100	1
SPAC13G7.10	4	19	22	100	1343	300	0.04	92.9534326540761	0.0141474311243485	32.8763071561327	0.0607135246304446	0.654199207039878	2.82736842105263	0.815382635786871	8.78589535054556	1	103	1
SPAC13G7.11	2	55	4	100	1069	300	0.02	46.4767163270381	0.0514499532273152	119.561244059265	0.00613821781293066	0.151580113120863	0.388727272727273	0.0656175484202287	1.62039140926203	4	98	1
SPAC13G7.12c	0	170	7	100	2658	300	0	0	0.0639578630549285	148.627572904373	0.000535348784141332	0.0283228022488608	0	0.0142295706824766	0.75282008377472	6	94	1
SPAC13G7.13c	1	77	6	100	4133	300	0.01	23.238358163519	0.018630534720542	43.2943038613831	0.000670044888437859	0.0859418686347986	0.536753246753247	0.0276929552391367	3.55197743067623	1	100	1
SPAC140.01	6	97	7	100	1131	300	0.06	139.430148981114	0.0857648099027409	199.303337034602	0.0244859902135639	0.146163411576945	0.699587628865979	0.276936549315407	1.65310818493524	8	98	1
SPAC140.02	6	348	59	100	1830	300	0.06	139.430148981114	0.19016393442623	441.909761798067	0.00695641510626264	0.0399032350417728	0.31551724137931	0.127302396444606	0.730229201264442	16	90	1
SPAC140.03	2	11	6	100	1496	300	0.02	46.4767163270381	0.00735294117647059	17.0870280614111	0.0278623380972679	0.863501028037994	2.72	0.416820577935128	12.9179753794484	0	102	1
SPAC140.04	0	11	0	100	1566	300	0	0	0.0070242656449553	16.3232400893173	0.00843437698064696	0.473726222726494	0	0.132082343516931	7.4185526478969	0	100	1
SPAC1420.01c	3	146	16	100	2611	300	0.03	69.7150744905571	0.05591727307545	129.942561925461	0.00524161538769326	0.0664372314766825	0.536506849315068	0.136858577772671	1.73467611385618	5	98	1
SPAC1420.02c	4	134	12	100	1794	300	0.04	92.9534326540761	0.0746934225195095	173.575250496742	0.00941344856261679	0.0835635701451322	0.535522388059702	0.168877267213345	1.49913044840367	7	97	1
SPAC1420.03	0	0	0	0	70	0	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPAC1420.04c	0	0	0	0	37	0	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPAC144.01	0	1	1	100	360	300	0	0	0.00277777777777778	6.4550994898664	0.120791776113059	17.3080587281839	0	0.434850394007012	62.3090114214622	0	100	1
SPAC144.02	4	15	7	100	1142	300	0.04	92.9534326540761	0.0131348511383538	30.523237517757	0.0749300695813891	0.855217779850123	3.04533333333333	0.855701394619464	9.76658704588841	1	103	1
SPAC144.03	6	60	2	100	1623	300	0.06	139.430148981114	0.0369685767097967	85.9089026377783	0.0389602722711131	0.240475257804288	1.623	0.632325218960166	3.90291343416359	3	103	1
SPAC144.04c	1	98	14	100	1621	300	0.01	23.238358163519	0.0604565083281925	140.490999384631	0.000527778249978962	0.0672557567881182	0.165408163265306	0.00855528543215897	1.0902158175354	5	96	1
SPAC144.05	0	36	2	100	4741	300	0	0	0.00759333473950643	17.6456632332142	0.00254044356681343	0.136449384104687	0	0.120442429502625	6.46906530040322	0	100	1
SPAC144.06	3	54	10	100	3873	300	0.03	69.7150744905571	0.0139426800929512	32.4004993759367	0.0138817681280433	0.184093203713225	2.15166666666667	0.537640879599117	7.12992977981321	1	102	1
