V4	Fisher_dis2_11_r2_pr_counts	Fisher_dis2_11_r2gb_counts	Fisher_dis2_11_r2term_counts	Fisher_dis2_11_r2pr_map	Fisher_dis2_11_r2gb_map	Fisher_dis2_11_r2term_map	Fisher_dis2_11_r2pr_density	Fisher_dis2_11_r2pr_densityRPKM	Fisher_dis2_11_r2gb_density	Fisher_dis2_11_r2gb_densityRPKM	Fisher_dis2_11_r2pause_index_CI_low	Fisher_dis2_11_r2pause_index_CI_high	Fisher_dis2_11_r2pause_index_scaled	Fisher_dis2_11_r2pause_index_CI_low_scaled	Fisher_dis2_11_r2pause_index_CI_high_scaled	Fisher_dis2_11_r2_ExpPR	Fisher_dis2_11_r2_ExpGB	Fisher_dis2_11_r2Fexact_Pval
SPBC337.13c	0	12	2	100	1112	300	0	0	0.0107913669064748	17.3416022100508	0.00771806013949717	0.431135285113533	0	0.0858248287512085	4.79422437046249	1	99	1
SPBC337.14	1	30	3	100	794	300	0.01	16.0698847146471	0.0377833753148615	60.7174485440065	0.00168902937199498	0.227153129587376	0.264666666666667	0.0134108932136401	1.80359584892377	3	98	1
SPBC337.15c	0	3	4	100	744	300	0	0	0.00403225806451613	6.47979222364801	0.0327971598819604	2.22593021867193	0	0.244010869521785	16.5609208269192	0	100	1
SPBC337.16	1	25	16	100	564	300	0.01	16.0698847146471	0.0443262411347518	71.2317584869107	0.00201502960057811	0.275223236161762	0.2256	0.0113647669472606	1.55225905195234	4	97	1
SPBC342.01c	1	38	3	100	2311	300	0.01	16.0698847146471	0.0164430982258762	26.4238692841449	0.0013417190345932	0.177523570277566	0.608157894736842	0.0310071268894488	4.10256970911455	1	100	1
SPBC342.02	0	129	11	100	2319	300	0	0	0.055627425614489	89.3926316597443	0.000705792260200765	0.0373880947411564	0	0.0163673225140557	0.867029917047417	5	95	1
SPBC342.03	2	33	4	100	1235	300	0.02	32.1397694292941	0.0267206477732794	42.939772921729	0.0100598497413364	0.258222095273969	0.748484848484849	0.124239144305504	3.18904287663352	2	100	1
SPBC342.04	4	28	2	100	1446	268	0.04	64.2795388585882	0.0193637621023513	31.1173424626637	0.0425552322368373	0.427130257209975	2.06571428571429	0.615348658144667	6.17630351925624	1	103	1
SPBC342.05	7	55	5	100	2411	300	0.07	112.489193002529	0.0228121111571962	36.6587996393856	0.0530630181139325	0.290144425596688	3.06854545454545	1.27934936672691	6.99538210113615	2	105	1
SPBC342.06c	0	2	2	100	1082	300	0	0	0.00184842883548983	2.97040382895509	0.0514242900386907	4.05388820080272	0	0.556410818218634	43.8630703326855	0	100	1
SPBC354.01	1	14	1	100	1297	300	0.01	16.0698847146471	0.0107941403238242	17.3460590597578	0.00350210863509423	0.514391103811047	0.926428571428571	0.0454223489971722	6.67165261642928	1	100	1
SPBC354.02c	10	80	15	100	2063	300	0.1	160.698847146471	0.0387784779447407	62.3165669981466	0.0609759414131493	0.248717614343034	2.57875	1.25793367135327	5.1310443838968	4	106	1
SPBC354.03	1	52	23	100	1663	300	0.01	16.0698847146471	0.0312687913409501	50.2485872015422	0.000986668874465665	0.128409958324346	0.319807692307692	0.016408303382364	2.13545760693388	3	98	1
SPBC354.04	0	37	1	100	887	300	0	0	0.0417136414881623	67.0333409742887	0.00247136631781596	0.132669995524611	0	0.0219210192390276	1.1767828603033	4	96	1
SPBC354.05c	0	203	3	100	3963	300	0	0	0.0512238203381277	82.3160887477505	0.000448226210902903	0.0236980151536435	0	0.017763204738082	0.939152340538893	4	96	1
SPBC354.06	0	54	7	100	2299	300	0	0	0.0234884732492388	37.7457057238339	0.00169011755890912	0.0901972480139864	0	0.0388558026793206	2.07363473184155	2	98	1
SPBC354.07c	3	158	31	100	2297	300	0.03	48.2096541439412	0.0687853722246408	110.537300170406	0.00484803827694249	0.0613238949457452	0.436139240506329	0.111359439221369	1.40860986690377	6	97	1
SPBC354.08c	2	108	6	100	3491	300	0.02	32.1397694292941	0.0309366943569178	49.7149111767941	0.0031654660304462	0.0759569037369616	0.646481481481481	0.110506419122877	2.65165550945733	3	99	1
SPBC354.09c	1	131	49	100	3095	300	0.01	16.0698847146471	0.0423263327948304	68.0179288406709	0.000395739096181285	0.050127696196004	0.236259541984733	0.0122481250268108	1.55145219726632	4	97	1
SPBC354.10	11	249	40	100	3183	300	0.11	176.768731861118	0.0782280867106503	125.711633488756	0.0229112380270871	0.0828934653673927	1.40614457831325	0.729264706402182	2.63849900264411	8	103	1
SPBC354.11c	2	23	0	100	3865	300	0.02	32.1397694292941	0.00595084087968952	9.56293268918195	0.0141770511003493	0.379382372512883	3.36086956521739	0.547943025028502	14.6631286976229	0	102	1
SPBC354.12	2	21	1	100	1438	300	0.02	32.1397694292941	0.0146036161335188	23.4678427682607	0.0154410000460713	0.418616073048669	1.36952380952381	0.222041580662505	6.01969913043986	1	101	1
SPBC354.13	7	103	7	100	2543	300	0.07	112.489193002529	0.0405033425088478	65.0884044675048	0.0289871378973363	0.151136811028676	1.72825242718447	0.737142916729263	3.84340910445922	4	103	1
SPBC354.14c	0	63	16	100	2142	300	0	0	0.0294117647058824	47.2643668077855	0.00144781535823982	0.0771252286017842	0	0.0310122049734969	1.65202239665022	2	98	1
SPBC354.15	2	40	6	100	1563	300	0.02	32.1397694292941	0.0255918106206014	41.1257446312145	0.00836032650796309	0.211005400062266	0.7815	0.130671903319463	3.29801440297322	2	100	1
SPBC359.01	0	95	11	100	2159	300	0	0	0.0440018527095878	70.7104700273956	0.000958984579164924	0.0508974270961784	0	0.0207044770641707	1.09887545100649	4	96	1
SPBC359.02	0	10	8	100	1570	300	0	0	0.00636942675159236	10.2355953596478	0.00929728784483565	0.525639636497703	0	0.14596741916392	8.25254229301394	0	100	1
SPBC359.03c	3	206	24	100	1957	300	0.03	48.2096541439412	0.105263157894737	169.156681206811	0.0037282642557828	0.0468883288355383	0.285	0.0729621314856693	0.917604595311484	9	94	1
SPBC359.04c	0	32	2	100	3194	300	0	0	0.0100187852222918	16.1000723503039	0.00286022979559656	0.15399674612007	0	0.0913557396713542	4.91865607107502	0	100	1
SPBC359.05	2	110	4	100	4664	300	0.02	32.1397694292941	0.0235849056603774	37.9006714968091	0.00310865389158257	0.0745531198060891	0.848	0.144987617503411	3.47715750775599	2	100	1
SPBC359.06	0	3	0	100	824	300	0	0	0.00364077669902913	5.85068618251713	0.0327971598819604	2.22593021867193	0	0.270248597427354	18.3416650018567	0	100	1
SPBC36.01c	2	172	16	100	4113	300	0.02	32.1397694292941	0.0418186238755167	67.202046460474	0.0019973732368402	0.0473968699061737	0.478255813953488	0.0821519612312372	1.94943325924093	4	98	1
SPBC36.02c	0	86	5	100	4508	300	0	0	0.0190771960958296	30.6568341938697	0.00105960382633116	0.0562803475494486	0	0.0477669404910085	2.53711806752914	1	99	1
SPBC36.03c	22	490	15	100	2345	300	0.22	353.537463722235	0.208955223880597	335.788635828446	0.0285543436291442	0.0699226503942008	1.05285714285714	0.669599358103433	1.63968615174401	21	101	1
SPBC36.04	1	42	32	100	1366	300	0.01	16.0698847146471	0.0307467057101025	49.4096016116527	0.00121663271361786	0.160036851469115	0.325238095238095	0.0166192028680199	2.18610339106811	3	98	1
SPBC36.05c	7	31	3	100	1931	300	0.07	112.489193002529	0.016053858104609	25.7983648966369	0.0907828790888719	0.535887537225797	4.36032258064516	1.75301739520612	10.3479883438301	1	106	1
SPBC36.06c	0	12	6	100	1546	300	0	0	0.00776196636481242	12.4733904641504	0.00771806013949717	0.431135285113533	0	0.119321209756626	6.66535150785523	0	100	1
SPBC36.07	0	174	7	100	3745	300	0	0	0.0464619492656876	74.663816831738	0.000523026167114892	0.0276683047009877	0	0.0195873299584527	1.03617801105199	4	96	1
SPBC36.08c	0	54	0	100	4635	300	0	0	0.0116504854368932	18.7221957840548	0.00169011755890912	0.0901972480139864	0	0.0783369488554376	4.18064244544827	1	99	1
SPBC36.09	8	53	4	100	1939	300	0.08	128.559077717176	0.0273336771531717	43.9249040678852	0.0664367047272466	0.329200020163401	2.92679245283019	1.28820770466131	6.38318839096835	2	106	1
SPBC36.10	4	85	13	100	1309	300	0.04	64.2795388585882	0.0649350649350649	104.349900744461	0.014708190345815	0.133080208981323	0.616	0.192530211626718	1.74201993556552	6	98	1
SPBC36.11	2	103	23	100	1885	300	0.02	32.1397694292941	0.0546419098143236	87.8089191304322	0.00331701622218498	0.0797090291684589	0.366019417475728	0.0625257557881869	1.50251519982545	5	97	1
SPBC36.12c	2	19	2	100	1195	300	0.02	32.1397694292941	0.0158995815899582	25.5504443161752	0.0169524113891639	0.46686156027615	1.25789473684211	0.202581316100509	5.57899564529999	1	101	1
SPBC36.13	0	3	27	100	478	300	0	0	0.00627615062761506	10.0857017037534	0.0327971598819604	2.22593021867193	0	0.156770424235771	10.6399464452518	0	100	1
SPBC365.01	2	86	3	100	1617	300	0.02	32.1397694292941	0.0531849103277675	85.4675377526065	0.00396193596728247	0.0957979398389724	0.376046511627907	0.0640645045909575	1.54905268719618	5	97	1
SPBC365.02c	0	18	7	100	1260	300	0	0	0.0142857142857143	22.9569781637815	0.00511285240857114	0.280011224227739	0	0.0644219403479963	3.52814142526951	1	99	1
SPBC365.03c	11	13	40	100	354	300	0.11	176.768731861118	0.0367231638418079	59.0137009294948	0.354376355780542	2.00867598351841	2.99538461538462	1.25449229946312	7.11071298165517	3	108	1
SPBC365.04c	3	25	11	100	673	300	0.03	48.2096541439412	0.037147102526003	59.6949655076042	0.0288991736999246	0.415829500379834	0.8076	0.194491439000493	2.79853253755628	3	100	1
SPBC365.05c	4	40	7	100	1203	300	0.04	64.2795388585882	0.0332502078137988	53.4327006305804	0.0304258483424129	0.291683834732845	1.203	0.366022955559228	3.50895653183612	3	101	1
SPBC365.06	5	123	0	100	3220	300	0.05	80.3494235732353	0.0381987577639752	61.384963350981	0.0146815767135412	0.102989605479425	1.30894308943089	0.472746770176027	3.3162652964375	3	102	1
SPBC365.07c	3	15	5	100	1512	300	0.03	48.2096541439412	0.00992063492063492	15.9423459470705	0.046101519525487	0.73204421859004	3.024	0.697054975225364	11.0685085850814	1	102	1
SPBC365.08c	3	16	5	100	929	300	0.03	48.2096541439412	0.0172228202368138	27.6768735666688	0.0435109966500877	0.680481866290363	1.741875	0.404217158879315	6.32167653783747	1	102	1
SPBC365.09c	0	40	7	100	1645	300	0	0	0.0243161094224924	39.0757075128196	0.00228497423961751	0.122491520736586	0	0.0375878262417081	2.01498551611684	2	98	1
SPBC365.10	0	67	10	100	2259	300	0	0	0.0296591412129261	47.6618980027159	0.00136109033415423	0.0724580173373754	0	0.030747030648544	1.63682661165131	2	98	1
SPBC365.11	6	31	4	100	1337	300	0.06	96.4193082878823	0.0231862378459237	37.2600169150381	0.0726147583952093	0.485465265187823	2.58774193548387	0.970859319743948	6.4906705955612	2	104	1
SPBC365.12c	3	73	11	100	2501	300	0.03	48.2096541439412	0.0291883246701319	46.9053012462709	0.0103561834799021	0.134807201761393	1.02780821917808	0.259008148832351	3.37152811605244	2	101	1
SPBC365.13c	6	73	6	100	2249	300	0.06	96.4193082878823	0.0324588706091596	52.1610308656841	0.0322597919492208	0.196045474104771	1.84849315068493	0.725522720937975	4.4090627126163	3	103	1
SPBC365.14c	1	87	8	100	1670	300	0.01	16.0698847146471	0.0520958083832335	83.7173634834907	0.000593821505306008	0.0759001878886543	0.191954022988506	0.00991681913861033	1.26753313774053	5	96	1
SPBC365.15	0	81	9	100	2988	300	0	0	0.0271084337349398	43.5629404915131	0.00112519171100525	0.059793543622105	0	0.033620728324837	1.7866310834285	2	98	1
SPBC365.16	7	248	40	100	2348	300	0.07	112.489193002529	0.105621805792164	169.733024243291	0.0122289934203133	0.0617191891213125	0.662741935483871	0.287136765508957	1.44916656056842	10	97	1
SPBC365.20c	0	38	1	100	3430	300	0	0	0.0110787172011662	17.8033708208918	0.00240594623539958	0.129094305004205	0	0.0825239558742056	4.42793466164422	1	99	1
SPBC36B7.02	2	23	23	100	1723	300	0.02	32.1397694292941	0.0133488102147417	21.4513841228603	0.0141770511003493	0.379382372512883	1.49826086956522	0.244270590459019	6.53675827839697	1	101	1
SPBC36B7.03	6	74	31	100	2095	300	0.06	96.4193082878823	0.0353221957040573	56.7623612832402	0.0318386030472327	0.193297568308222	1.69864864864865	0.667018733839525	4.04958405605725	3	103	1
SPBC36B7.04	3	15	4	100	1225	300	0.03	48.2096541439412	0.0122448979591837	19.6774098546699	0.046101519525487	0.73204421859004	2.45	0.564743614187216	8.967541677728	1	102	1
SPBC36B7.05c	0	30	4	100	1042	300	0	0	0.0287907869481766	46.2664627101163	0.00305234191746883	0.164578840345685	0	0.0318054027800252	1.71491151640204	2	98	1
SPBC36B7.06c	0	5	6	100	757	300	0	0	0.00660501981505945	10.6141906965965	0.0190383591688732	1.16008855872718	0	0.14412037890837	8.78187038956477	0	100	1
SPBC36B7.07	0	56	6	100	1795	300	0	0	0.0311977715877437	50.1344592768933	0.00162951508688572	0.0869233329225396	0	0.0292497958095987	1.56027382595959	3	97	1
SPBC36B7.08c	0	74	1	100	1923	300	0	0	0.0384815392615705	61.8393899575602	0.00123194994651341	0.0655194206443666	0	0.0236903974714528	1.25993845899117	3	97	1
SPBC36B7.09	1	161	2	100	5611	300	0.01	16.0698847146471	0.0286936374977722	46.1103446633074	0.0003224112784039	0.0407037537236245	0.348509316770186	0.0180904968312428	2.28388762143257	2	99	1
SPBC3B8.01c	1	39	3	100	1633	300	0.01	16.0698847146471	0.0238824249846908	38.3787816210187	0.00130809652203615	0.172803354535776	0.418717948717949	0.0213612162048503	2.82187877956923	2	99	1
SPBC3B8.02	0	77	13	100	2402	300	0	0	0.0320566194837635	51.5146179445389	0.0011838127111161	0.0629364895177057	0	0.0284351813210088	1.51173447821529	3	97	1
SPBC3B8.03	2	106	45	100	1317	300	0.02	32.1397694292941	0.0804859529233106	129.339998462611	0.00322439337263958	0.0774145579570723	0.248490566037736	0.0424652607176633	1.01954972829464	7	95	1
SPBC3B8.04c	1	94	9	100	3113	300	0.01	16.0698847146471	0.0301959524574366	48.5245474839969	0.000550022635457497	0.0701615416299683	0.331170212765957	0.0171222046417919	2.18412879094091	2	99	1
SPBC3B8.05	0	22	9	100	1447	300	0	0	0.0152038700760194	24.4324439338103	0.00417368066078422	0.226956323474185	0	0.0603931591615477	3.28405800067146	1	99	1
SPBC3B8.06	0	102	3	100	2026	300	0	0	0.0503455083909181	80.9046515742349	0.000893028017049197	0.047373298583352	0	0.0180927476254167	0.959783029298711	4	96	1
SPBC3B8.07c	0	72	2	100	2341	300	0	0	0.0307560871422469	49.4246774649546	0.00126627693287426	0.0673624665384445	0	0.0296435429985864	1.57695534166499	2	98	1
SPBC3B8.08	1	8	6	100	697	300	0.01	16.0698847146471	0.0114777618364419	18.4446309493797	0.00586171689225921	0.973546520057376	0.87125	0.0408561667390467	6.78561924479991	1	100	1
SPBC3B8.09	10	79	12	100	1737	300	0.1	160.698847146471	0.0454807138744963	73.0869828703004	0.0617168260867152	0.252000640521913	2.19873417721519	1.07202126912624	4.37725112586564	4	106	1
SPBC3B8.10c	5	112	8	100	2051	300	0.05	80.3494235732353	0.0546075085324232	87.7536366670146	0.0160935709692727	0.113338352954708	0.915625	0.330079140579784	2.32456961910105	5	100	1
SPBC3B8.11	2	48	28	100	2790	300	0.02	32.1397694292941	0.0172043010752688	27.6471134875648	0.0070073850459693	0.174519842377689	1.1625	0.195506042782543	4.86910360233752	1	101	1
SPBC3B9.01	2	52	50	100	966	300	0.02	32.1397694292941	0.0538302277432712	86.5045553997564	0.00648283335729948	0.160629404222807	0.371538461538462	0.062624170231513	1.55168004479232	5	97	1
SPBC3B9.02c	0	24	4	100	1173	300	0	0	0.020460358056266	32.8795595184595	0.0038226010111885	0.207313917589234	0	0.0448391098612411	2.43179225332172	2	98	1
SPBC3B9.03	0	34	16	100	1854	300	0	0	0.0183387270765912	29.4701229934196	0.00269086889544985	0.144693076160053	0	0.0498887093216402	2.68260963200738	1	99	1
SPBC3B9.04	1	51	7	100	987	300	0.01	16.0698847146471	0.0516717325227964	83.0358784647416	0.00100567785774732	0.130998981520172	0.193529411764706	0.00992604045596603	1.2929599476041	4	97	1
SPBC3B9.05	2	5	2	100	700	300	0.02	32.1397694292941	0.00714285714285714	11.4784890818908	0.0538788235081954	2.30512923539502	2.8	0.377151764557367	16.1359046477651	0	102	1
SPBC3B9.06c	0	28	9	100	1042	300	0	0	0.0268714011516315	43.1820318627752	0.00327211992868732	0.176722244865318	0	0.0340954896569219	1.84144579149661	2	98	1
SPBC3B9.07c	0	40	10	100	776	300	0	0	0.0515463917525773	82.8344572919951	0.00228497423961751	0.122491520736586	0	0.0177314000994319	0.950534200915906	4	96	1
SPBC3B9.08c	4	15	2	100	963	300	0.04	64.2795388585882	0.0155763239875389	25.0309730757742	0.0749300695813891	0.855217779850123	2.568	0.721576570068777	8.23574721995669	1	103	1
SPBC3B9.09	4	53	4	100	1685	300	0.04	64.2795388585882	0.0314540059347181	50.5462249184744	0.0232482768630924	0.217016735298953	1.27169811320755	0.391733465143108	3.65673198978736	3	101	1
SPBC3B9.10	0	62	20	100	1144	300	0	0	0.0541958041958042	87.0920325444159	0.00147125141445871	0.0783875109585982	0	0.0168311161814077	0.896753125366363	5	95	1
SPBC3B9.11c	1	22	7	100	1246	300	0.01	16.0698847146471	0.0176565008025682	28.3737932361344	0.0022789459676721	0.315231910448174	0.566363636363636	0.0283956667571943	3.92778960418425	1	100	1
SPBC3B9.12	1	21	5	100	542	300	0.01	16.0698847146471	0.0387453874538745	62.2633909608096	0.00238298221596271	0.331279590579523	0.258095238095238	0.0129157636105179	1.79553538094101	3	98	1
SPBC3B9.13c	5	160	151	100	485	300	0.05	80.3494235732353	0.329896907216495	530.140526668769	0.0113361659710887	0.078788611235782	0.1515625	0.0549804049597804	0.382124764493543	26	79	1
SPBC3B9.14c	7	22	14	100	1168	300	0.07	112.489193002529	0.0188356164383562	30.2686184693695	0.123821198770668	0.783327833367181	3.71636363636364	1.4462316016414	9.14926909372867	1	106	1
SPBC3B9.15c	1	218	19	100	4014	300	0.01	16.0698847146471	0.0543099152964624	87.2754077676397	0.000238459769086667	0.029990893565503	0.184128440366972	0.00957177513113881	1.20383446771929	5	96	1
SPBC3B9.16c	2	107	12	100	3420	300	0.02	32.1397694292941	0.0312865497076023	50.2771246920244	0.00319465798615693	0.0766788051253727	0.639252336448598	0.109257303126567	2.62241513528775	3	99	1
SPBC3B9.17	0	0	3	100	636	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPBC3B9.18c	15	20	11	100	519	300	0.15	241.048270719706	0.0385356454720617	61.9263380140542	0.36540443218819	1.53051292429786	3.8925	1.8964490030567	7.94336207710589	4	111	1
SPBC3B9.19	15	41	15	100	1094	300	0.15	241.048270719706	0.0374771480804388	60.2253449086407	0.19380817374381	0.681731616772607	4.00243902439024	2.12026142075728	7.45814388749232	4	111	0.49191474254969
SPBC3B9.21	10	11	5	100	759	300	0.1	160.698847146471	0.0144927536231884	23.2896879922421	0.358472570876843	2.29620531639237	6.9	2.72080681295523	17.4281983514181	1	109	0.444104838724489
SPBC3B9.22c	6	19	5	100	1119	300	0.06	96.4193082878823	0.0169794459338695	27.2857738675866	0.113065862568829	0.835564152514514	3.53368421052632	1.2652070021452	9.34996286663742	1	105	1
SPBC3D6.02	8	688	125	100	2865	300	0.08	128.559077717176	0.240139616055846	385.901594543706	0.00538308431500625	0.0240201212879297	0.333139534883721	0.154225365624929	0.688176474899185	20	88	1
SPBC3D6.03c	0	24	0	100	2118	300	0	0	0.0113314447592068	18.2095010930845	0.0038226010111885	0.207313917589234	0	0.0809626894169725	4.39090877453998	1	99	1
SPBC3D6.04c	6	21	1	100	2030	300	0.06	96.4193082878823	0.0103448275862069	16.6240186703245	0.103455146530996	0.746225057313577	5.8	2.10013947457922	15.1483686634656	1	105	1
SPBC3D6.05	1	52	1	100	1673	300	0.01	16.0698847146471	0.0310818888224746	49.9482370090644	0.000986668874465665	0.128409958324346	0.321730769230769	0.0165069702698106	2.14829860276631	3	98	1
SPBC3D6.06c	2	116	41	100	1436	300	0.02	32.1397694292941	0.0807799442896936	129.812439199099	0.00294982799677859	0.0706366988850808	0.247586206896552	0.0423595300337406	1.01434299598976	7	95	1
SPBC3D6.07	1	23	4	100	1371	300	0.01	16.0698847146471	0.0167760758570387	26.9589604986785	0.00218361377637716	0.300664882990147	0.596086956521739	0.0299373448741309	4.12211554579492	1	100	1
SPBC3D6.08c	0	18	21	100	682	300	0	0	0.0263929618768328	42.4131854638779	0.00511285240857114	0.280011224227739	0	0.0348696534264551	1.90967654923318	2	98	1
SPBC3D6.09	1	17	6	100	976	300	0.01	16.0698847146471	0.0174180327868852	27.9905778841188	0.0029153350293855	0.415929044001673	0.574117647058824	0.0284536698868025	4.05946746945633	1	100	1
SPBC3D6.10	5	13	2	100	2534	300	0.05	80.3494235732353	0.00513022888713496	8.2442186776011	0.119978551159896	1.15490291840107	9.74615384615385	3.04025648639176	29.265239952283	0	105	1
SPBC3D6.11c	0	37	4	100	1823	300	0	0	0.02029621503017	32.615783567852	0.00247136631781596	0.132669995524611	0	0.045053007973785	2.41857401841366	1	99	1
SPBC3D6.12	1	130	3	100	2708	300	0.01	16.0698847146471	0.0480059084194978	77.1449413923234	0.000398762187448416	0.0505175616797515	0.208307692307692	0.0107984800361031	1.36801557028767	4	97	1
SPBC3D6.13c	1	123	8	100	2466	300	0.01	16.0698847146471	0.0498783454987835	80.1539261922785	0.000421290135410667	0.0534261867289411	0.200487804878049	0.0103890147392271	1.31748976473569	4	97	1
